gc.content	chrom.arm
chr11_1487945	0.561532380897	chr11
chr11_1539811	0.583230946796	chr11
chr11_1593528	0.49647085066	chr11
chr11_1656290	0.535056089744	chr11
chr11_1721185	0.495860727845	chr11
chr11_1775179	0.533262051145	chr11
chr11_1831293	0.583201420795	chr11
chr11_1883094	0.560560127039	chr11
chr11_1938509	0.610153966088	chr11
chr11_1989818	0.62337233898	chr11
chr11_2041348	0.486584314852	chr11
chr11_2093562	0.536871189024	chr11
chr11_2146041	0.61695587892	chr11
chr11_2197444	0.560929359485	chr11
chr11_2249651	0.483882023649	chr11
chr11_2302169	0.533716826173	chr11
chr11_2361100	0.545586379645	chr11
chr11_2414196	0.595756735109	chr11
chr11_2465382	0.500684824633	chr11
chr11_2523060	0.537542991846	chr11
chr11_2574813	0.542340075486	chr11
chr11_2626477	0.387347606565	chr11
chr11_2683319	0.513774297301	chr11
chr11_2733375	0.565488072415	chr11
chr11_2783971	0.535153216654	chr11
chr11_2834193	0.587854138007	chr11
chr11_2884349	0.57902042058	chr11
chr11_2936942	0.531089476124	chr11
chr11_2990866	0.48637898002	chr11
chr11_3045670	0.498815979134	chr11
chr11_3103945	0.550299873448	chr11
chr11_3158467	0.552894518992	chr11
chr11_3210409	0.551982480406	chr11
chr11_3262464	0.442709848176	chr11
chr11_3399991	0.474934159566	chr11
chr11_3529090	0.457021068873	chr11
chr11_3643808	0.499651070052	chr11
chr11_3703991	0.404007240718	chr11
chr11_3760338	0.426664447403	chr11
chr11_3820417	0.499501582694	chr11
chr11_3877597	0.434992564372	chr11
chr11_3937443	0.416811679153	chr11
chr11_3992035	0.412135740505	chr11
chr11_4058779	0.43049917916	chr11
chr11_4114209	0.412662035379	chr11
chr11_4170060	0.440615640599	chr11
chr11_4230159	0.398023907556	chr11
chr11_4400899	0.412040252629	chr11
chr11_4462807	0.415128200233	chr11
chr11_4515185	0.402601763968	chr11
chr11_4571761	0.425846051758	chr11
chr11_4626012	0.413119953338	chr11
chr11_4680874	0.393148355683	chr11
chr11_4732627	0.368071759171	chr11
chr11_4784912	0.386273852117	chr11
chr11_4838575	0.379309742551	chr11
chr11_4895828	0.371912880654	chr11
chr11_4946562	0.356615559341	chr11
chr11_5002913	0.373119028277	chr11
chr11_5054614	0.34404315197	chr11
chr11_5105781	0.354225325675	chr11
chr11_5159054	0.374944447188	chr11
chr11_5219806	0.380994265803	chr11
chr11_5278924	0.389638118875	chr11
chr11_5333720	0.381977099904	chr11
chr11_5390924	0.386428954932	chr11
chr11_5454249	0.397587277753	chr11
chr11_5512854	0.418998470948	chr11
chr11_5565173	0.394737319992	chr11
chr11_5620239	0.41612374951	chr11
chr11_5676416	0.402720411379	chr11
chr11_5736700	0.356583203994	chr11
chr11_5790176	0.351490394805	chr11
chr11_5842074	0.363439254994	chr11
chr11_5898341	0.400472572732	chr11
chr11_5959283	0.386279693271	chr11
chr11_6012619	0.400088239243	chr11
chr11_6064749	0.405143011515	chr11
chr11_6123974	0.383772456048	chr11
chr11_6186484	0.425000844395	chr11
chr11_6245697	0.446138465384	chr11
chr11_6297709	0.419732288367	chr11
chr11_6352319	0.447014416602	chr11
chr11_6412457	0.495111229014	chr11
chr11_6465230	0.473309813245	chr11
chr11_6517383	0.438435265035	chr11
chr11_6570375	0.441667298794	chr11
chr11_6623106	0.519005964215	chr11
chr11_6673405	0.416108607193	chr11
chr11_6728207	0.39628488302	chr11
chr11_6786293	0.381356563175	chr11
chr11_6840016	0.380756788194	chr11
chr11_6895037	0.370751465012	chr11
chr11_6953056	0.371520703319	chr11
chr11_7015388	0.364181384248	chr11
chr11_7067762	0.386046250771	chr11
chr11_7121252	0.364568393094	chr11
chr11_7177726	0.370987610869	chr11
chr11_7234549	0.390866858145	chr11
chr11_7286425	0.397342370804	chr11
chr11_7338651	0.383725257994	chr11
chr11_7397760	0.387118618562	chr11
chr11_7450921	0.447096639215	chr11
chr11_7503497	0.452282642568	chr11
chr11_7554840	0.453818689848	chr11
chr11_7606375	0.440341292975	chr11
chr11_7658177	0.453716402757	chr11
chr11_7714319	0.386865995658	chr11
chr11_7775122	0.378928749603	chr11
chr11_7841268	0.375087625597	chr11
chr11_7901181	0.397177161834	chr11
chr11_7963812	0.418014408586	chr11
chr11_8018223	0.459826379594	chr11
chr11_8070520	0.508474907245	chr11
chr11_8121729	0.40737135598	chr11
chr11_8182341	0.441105563887	chr11
chr11_8235019	0.523951978727	chr11
chr11_8286162	0.482077303043	chr11
chr11_8338190	0.524763870148	chr11
chr11_8388585	0.419825413516	chr11
chr11_8448497	0.368921078227	chr11
chr11_8506072	0.381494233352	chr11
chr11_8570840	0.382771704422	chr11
chr11_8624077	0.457596938872	chr11
chr11_8676867	0.468680586406	chr11
chr11_8730890	0.48447592068	chr11
chr11_8783839	0.452748203604	chr11
chr11_8837000	0.429313171798	chr11
chr11_8891889	0.429826726564	chr11
chr11_8952659	0.444442561269	chr11
chr11_9011660	0.442452284558	chr11
chr11_9065258	0.458118568778	chr11
chr11_9118610	0.427647845278	chr11
chr11_9173210	0.409204285965	chr11
chr11_9230139	0.446621178952	chr11
chr11_9292719	0.442798680674	chr11
chr11_9358206	0.446231928637	chr11
chr11_9423225	0.410080567811	chr11
chr11_9485780	0.426194792486	chr11
chr11_9548112	0.426985613609	chr11
chr11_9613242	0.445612854379	chr11
chr11_9672676	0.408347308258	chr11
chr11_9731113	0.425994956693	chr11
chr11_9785838	0.427112433335	chr11
chr11_9840963	0.384037979219	chr11
chr11_9896782	0.393634813672	chr11
chr11_9958366	0.378037456858	chr11
chr11_10015444	0.36887071452	chr11
chr11_10070221	0.36887944769	chr11
chr11_10126710	0.372424610938	chr11
chr11_10183448	0.385233918129	chr11
chr11_10243639	0.375490228389	chr11
chr11_10304324	0.447887162214	chr11
chr11_10356575	0.424411566913	chr11
chr11_10416054	0.425088173901	chr11
chr11_10471625	0.491481066068	chr11
chr11_10527793	0.383334273201	chr11
chr11_10580991	0.436493184634	chr11
chr11_10632638	0.469794588039	chr11
chr11_10685409	0.450627386798	chr11
chr11_10738565	0.425269704037	chr11
chr11_10791307	0.422853321941	chr11
chr11_10845145	0.403646301557	chr11
chr11_10900762	0.424473405343	chr11
chr11_10954550	0.419568537937	chr11
chr11_11012816	0.422350820605	chr11
chr11_11065520	0.433599566807	chr11
chr11_11117228	0.381608055534	chr11
chr11_11169663	0.429926330341	chr11
chr11_11226809	0.45434693599	chr11
chr11_11278097	0.471416254311	chr11
chr11_11331448	0.450330619577	chr11
chr11_11383773	0.458511615185	chr11
chr11_11434955	0.487349492406	chr11
chr11_11485782	0.460492063181	chr11
chr11_11536872	0.483036454836	chr11
chr11_11587509	0.433330712685	chr11
chr11_11638386	0.432945354113	chr11
chr11_11689075	0.41657675647	chr11
chr11_11751173	0.422835290904	chr11
chr11_11802426	0.399620904414	chr11
chr11_11857820	0.364608211077	chr11
chr11_11910577	0.34037595153	chr11
chr11_11962072	0.445650451592	chr11
chr11_12012559	0.441660475483	chr11
chr11_12066398	0.463445863089	chr11
chr11_12121849	0.480956064065	chr11
chr11_12174857	0.456089015516	chr11
chr11_12226802	0.487834407342	chr11
chr11_12278011	0.465522936136	chr11
chr11_12329479	0.410782901057	chr11
chr11_12387774	0.427532693038	chr11
chr11_12443060	0.426263487205	chr11
chr11_12494682	0.44698400823	chr11
chr11_12548146	0.425222546199	chr11
chr11_12599932	0.38395666476	chr11
chr11_12655867	0.415035107924	chr11
chr11_12709700	0.426672920575	chr11
chr11_12760867	0.425079230115	chr11
chr11_12812614	0.430405732546	chr11
chr11_12864248	0.44077710073	chr11
chr11_12917419	0.410160948508	chr11
chr11_12969795	0.412785559838	chr11
chr11_13022979	0.418009441692	chr11
chr11_13074240	0.422913407564	chr11
chr11_13128574	0.421927150048	chr11
chr11_13184002	0.396641748995	chr11
chr11_13237243	0.421528824962	chr11
chr11_13288968	0.45069545764	chr11
chr11_13340372	0.450761936352	chr11
chr11_13391622	0.390758995859	chr11
chr11_13449342	0.371356123216	chr11
chr11_13502581	0.385270716383	chr11
chr11_13568313	0.406254781358	chr11
chr11_13633670	0.40226988153	chr11
chr11_13695963	0.356883365201	chr11
chr11_13748262	0.400135211679	chr11
chr11_13802990	0.40152836351	chr11
chr11_13866063	0.427807774409	chr11
chr11_13921809	0.408817740915	chr11
chr11_13978716	0.428951994346	chr11
chr11_14033896	0.415245523155	chr11
chr11_14085438	0.405341459043	chr11
chr11_14141227	0.405970722957	chr11
chr11_14203664	0.422833174592	chr11
chr11_14258259	0.435518009655	chr11
chr11_14312118	0.386350137352	chr11
chr11_14365993	0.426364663512	chr11
chr11_14422636	0.416966175964	chr11
chr11_14483568	0.37820351533	chr11
chr11_14539209	0.406377613276	chr11
chr11_14600673	0.400455080673	chr11
chr11_14663518	0.375617820212	chr11
chr11_14722798	0.369164088632	chr11
chr11_14786476	0.369385680706	chr11
chr11_14849439	0.368541755398	chr11
chr11_14910484	0.415836681838	chr11
chr11_14962994	0.406442222723	chr11
chr11_15020706	0.379423622518	chr11
chr11_15074281	0.419572129116	chr11
chr11_15129951	0.439456212457	chr11
chr11_15180558	0.435736134357	chr11
chr11_15232538	0.423582936148	chr11
chr11_15283311	0.40828717121	chr11
chr11_15337828	0.398429776098	chr11
chr11_15389412	0.394335838659	chr11
chr11_15442764	0.38616384005	chr11
chr11_15494179	0.393656171505	chr11
chr11_15545535	0.40076125226	chr11
chr11_15598079	0.446218055226	chr11
chr11_15648634	0.430535100638	chr11
chr11_15699558	0.416785289472	chr11
chr11_15750840	0.412817815533	chr11
chr11_15801222	0.4000629339	chr11
chr11_15852068	0.42282127031	chr11
chr11_15903519	0.471560572926	chr11
chr11_15954275	0.424494859979	chr11
chr11_16005052	0.368613138686	chr11
chr11_16056015	0.364443593914	chr11
chr11_16108269	0.351660699322	chr11
chr11_16160776	0.363424973617	chr11
chr11_16216682	0.33162788888	chr11
chr11_16268085	0.331420456756	chr11
chr11_16319490	0.341634165367	chr11
chr11_16370769	0.347267939434	chr11
chr11_16422414	0.356987432002	chr11
chr11_16475723	0.365526891124	chr11
chr11_16532897	0.36146257774	chr11
chr11_16598178	0.385333002652	chr11
chr11_16650594	0.391685806155	chr11
chr11_16715903	0.376201302056	chr11
chr11_16773964	0.467242647752	chr11
chr11_16826974	0.460969321027	chr11
chr11_16880495	0.449950074888	chr11
chr11_16936578	0.45106005762	chr11
chr11_16990725	0.475413487776	chr11
chr11_17044595	0.43660951111	chr11
chr11_17113587	0.387134462733	chr11
chr11_17171788	0.402797033135	chr11
chr11_17229491	0.440085315408	chr11
chr11_17291378	0.395882953386	chr11
chr11_17350157	0.434773612883	chr11
chr11_17408154	0.520420650096	chr11
chr11_17460453	0.481703019335	chr11
chr11_17512947	0.516038421497	chr11
chr11_17563855	0.492071015266	chr11
chr11_17614491	0.485694040141	chr11
chr11_17666706	0.425169136913	chr11
chr11_17717847	0.517458209655	chr11
chr11_17769054	0.515570184083	chr11
chr11_17819791	0.444538575582	chr11
chr11_17871727	0.418105683717	chr11
chr11_17923787	0.413069322368	chr11
chr11_17975097	0.420133686758	chr11
chr11_18027158	0.393774532177	chr11
chr11_18081932	0.404905553989	chr11
chr11_18135136	0.408141786646	chr11
chr11_18206397	0.421099804924	chr11
chr11_18263297	0.438074724546	chr11
chr11_18323651	0.406924629038	chr11
chr11_18379653	0.447038086452	chr11
chr11_18440356	0.414612126982	chr11
chr11_18501277	0.39251901566	chr11
chr11_18557151	0.418668701885	chr11
chr11_18617422	0.437004924852	chr11
chr11_18680164	0.471382882238	chr11
chr11_18743010	0.504110849192	chr11
chr11_18795188	0.439685192924	chr11
chr11_18852619	0.401752278669	chr11
chr11_18909230	0.405078614976	chr11
chr11_18977791	0.39862150067	chr11
chr11_19039016	0.391657829622	chr11
chr11_19095595	0.432526212567	chr11
chr11_19148622	0.38383182362	chr11
chr11_19207131	0.417781126389	chr11
chr11_19260220	0.43337142041	chr11
chr11_19316231	0.431531810956	chr11
chr11_19367816	0.438649215074	chr11
chr11_19418393	0.439116707594	chr11
chr11_19472553	0.440671289001	chr11
chr11_19523320	0.459398939305	chr11
chr11_19574229	0.451460718164	chr11
chr11_19630399	0.440112315838	chr11
chr11_19689517	0.461767394814	chr11
chr11_19740925	0.452272860121	chr11
chr11_19792247	0.446301845135	chr11
chr11_19842974	0.44288185305	chr11
chr11_19896161	0.42415954416	chr11
chr11_19948810	0.444629475437	chr11
chr11_20001653	0.442745194771	chr11
chr11_20054355	0.440518841059	chr11
chr11_20108783	0.459765993584	chr11
chr11_20161772	0.435004424029	chr11
chr11_20214890	0.393711067179	chr11
chr11_20268507	0.382731614136	chr11
chr11_20320856	0.394910309056	chr11
chr11_20376379	0.402958755615	chr11
chr11_20430252	0.357156528729	chr11
chr11_20482497	0.364443775403	chr11
chr11_20535640	0.434078249118	chr11
chr11_20596317	0.454879708685	chr11
chr11_20652887	0.435086628856	chr11
chr11_20704370	0.396821478167	chr11
chr11_20769179	0.408934315461	chr11
chr11_20821717	0.38851009628	chr11
chr11_20875102	0.396088236337	chr11
chr11_20931495	0.393343595939	chr11
chr11_20982813	0.388431031147	chr11
chr11_21034502	0.377313872575	chr11
chr11_21086092	0.388342150672	chr11
chr11_21138828	0.390499679568	chr11
chr11_21190320	0.374952299613	chr11
chr11_21245350	0.375449455287	chr11
chr11_21301250	0.379145784198	chr11
chr11_21355521	0.369083306284	chr11
chr11_21407893	0.3587277678	chr11
chr11_21459675	0.363935887745	chr11
chr11_21511271	0.366795294819	chr11
chr11_21564913	0.368981323635	chr11
chr11_21617706	0.375009270934	chr11
chr11_21671637	0.351014430038	chr11
chr11_21731719	0.37611649028	chr11
chr11_21785010	0.362142197599	chr11
chr11_21839159	0.352239797708	chr11
chr11_21893337	0.37197053476	chr11
chr11_21946687	0.370745276823	chr11
chr11_21998452	0.375100621193	chr11
chr11_22064292	0.35922274665	chr11
chr11_22116835	0.367545201043	chr11
chr11_22172419	0.381761235901	chr11
chr11_22224461	0.339078548371	chr11
chr11_22275575	0.352599965677	chr11
chr11_22333844	0.384302984511	chr11
chr11_22386783	0.354274361546	chr11
chr11_22438626	0.375187612805	chr11
chr11_22491260	0.362523269426	chr11
chr11_22543366	0.372767935759	chr11
chr11_22600151	0.356143709048	chr11
chr11_22654482	0.361494252874	chr11
chr11_22711901	0.35142030652	chr11
chr11_22767557	0.363377682073	chr11
chr11_22819568	0.367867867868	chr11
chr11_22872181	0.361423402156	chr11
chr11_22923859	0.353868091405	chr11
chr11_22979260	0.390916557162	chr11
chr11_23040139	0.358198983808	chr11
chr11_23097017	0.356423425222	chr11
chr11_23152119	0.368097946726	chr11
chr11_23209782	0.36514006225	chr11
chr11_23266006	0.347587315407	chr11
chr11_23325731	0.360972273373	chr11
chr11_23382751	0.376871850252	chr11
chr11_23438310	0.349083828796	chr11
chr11_23495831	0.366103356265	chr11
chr11_23550921	0.344134251025	chr11
chr11_23602644	0.334794272112	chr11
chr11_23655577	0.364040262518	chr11
chr11_23709820	0.361319920407	chr11
chr11_23764095	0.353545830015	chr11
chr11_23818087	0.343408573042	chr11
chr11_23869433	0.368888029938	chr11
chr11_23926349	0.373378634248	chr11
chr11_23982859	0.36784145195	chr11
chr11_24034981	0.351110942882	chr11
chr11_24087818	0.349928582168	chr11
chr11_24141025	0.347368222037	chr11
chr11_24193916	0.362823537457	chr11
chr11_24252409	0.342818791946	chr11
chr11_24308283	0.357985325379	chr11
chr11_24366614	0.358737291882	chr11
chr11_24420909	0.356532862496	chr11
chr11_24476412	0.353570879459	chr11
chr11_24528443	0.336697122596	chr11
chr11_24579773	0.334654868613	chr11
chr11_24631984	0.346067331484	chr11
chr11_24685331	0.361099494354	chr11
chr11_24737936	0.355199040408	chr11
chr11_24791291	0.350851618843	chr11
chr11_24843426	0.360516002039	chr11
chr11_24900324	0.361519607843	chr11
chr11_24957443	0.344789826916	chr11
chr11_25014062	0.362609377041	chr11
chr11_25075317	0.342668422962	chr11
chr11_25127699	0.349299514377	chr11
chr11_25184944	0.341590564573	chr11
chr11_25239037	0.337418035137	chr11
chr11_25291345	0.35296206127	chr11
chr11_25350492	0.357994914367	chr11
chr11_25403975	0.344720442986	chr11
chr11_25461583	0.353920330616	chr11
chr11_25522559	0.348037447067	chr11
chr11_25575219	0.338066535296	chr11
chr11_25626980	0.35695033973	chr11
chr11_25688940	0.359580279353	chr11
chr11_25746787	0.362089056817	chr11
chr11_25803424	0.367153423099	chr11
chr11_25861426	0.3560849127	chr11
chr11_25915033	0.361658850783	chr11
chr11_25968129	0.348514699975	chr11
chr11_26020407	0.360352406357	chr11
chr11_26073640	0.348043200557	chr11
chr11_26125305	0.364546129637	chr11
chr11_26181862	0.35082153756	chr11
chr11_26239862	0.368463897618	chr11
chr11_26292683	0.364763475762	chr11
chr11_26349061	0.37292786946	chr11
chr11_26402990	0.35237953433	chr11
chr11_26456718	0.377845817012	chr11
chr11_26515180	0.347464244225	chr11
chr11_26567688	0.365891616489	chr11
chr11_26621662	0.367656963257	chr11
chr11_26675113	0.360471060082	chr11
chr11_26725976	0.36190714795	chr11
chr11_26777864	0.366972123083	chr11
chr11_26829698	0.367525676937	chr11
chr11_26883247	0.374490641619	chr11
chr11_26941162	0.379582484725	chr11
chr11_27000081	0.389347239035	chr11
chr11_27053775	0.380181290152	chr11
chr11_27110589	0.36640684305	chr11
chr11_27164599	0.400725552611	chr11
chr11_27220831	0.420610752688	chr11
chr11_27278955	0.398018648019	chr11
chr11_27335582	0.378155958975	chr11
chr11_27392814	0.372577746523	chr11
chr11_27444005	0.414891304348	chr11
chr11_27499204	0.396370706416	chr11
chr11_27553208	0.379878837894	chr11
chr11_27606524	0.405813751088	chr11
chr11_27663973	0.405812556069	chr11
chr11_27723051	0.406257880545	chr11
chr11_27774601	0.406262274844	chr11
chr11_27828063	0.398923979334	chr11
chr11_27879548	0.40917019686	chr11
chr11_27931716	0.402035534415	chr11
chr11_27988899	0.365139577862	chr11
chr11_28040303	0.337717483222	chr11
chr11_28095881	0.346650731319	chr11
chr11_28148593	0.356784303247	chr11
chr11_28200985	0.34677727363	chr11
chr11_28266441	0.356140445693	chr11
chr11_28321949	0.357514386897	chr11
chr11_28376164	0.36935545531	chr11
chr11_28441558	0.393918261731	chr11
chr11_28496048	0.406288741125	chr11
chr11_28549285	0.375392329102	chr11
chr11_28599943	0.388254994353	chr11
chr11_28651300	0.382633707865	chr11
chr11_28706924	0.378769554871	chr11
chr11_28758189	0.365665682396	chr11
chr11_28812035	0.362186212792	chr11
chr11_28863502	0.367730032779	chr11
chr11_28919330	0.35294345769	chr11
chr11_28970901	0.352042577153	chr11
chr11_29025953	0.357292123979	chr11
chr11_29082897	0.356797980906	chr11
chr11_29137574	0.357956727692	chr11
chr11_29192250	0.356152377985	chr11
chr11_29243595	0.366252440306	chr11
chr11_29296866	0.355735336608	chr11
chr11_29348780	0.368116957017	chr11
chr11_29405894	0.374058604396	chr11
chr11_29467902	0.349503601324	chr11
chr11_29519271	0.359026449182	chr11
chr11_29569971	0.36827815069	chr11
