bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content	chrom.arm
chr6	93602537	93744428	141892	0	0	77512530	0.363374961	chr6q
chr6	93744429	93876008	131580	0	0	77370638	0.34870801	chr6q
chr6	93876009	94007692	131684	1	0	77239058	0.343701589	chr6q
chr6	94007693	94135173	127481	0	1	77107374	0.336206964	chr6q
chr6	94135174	94269766	134593	0	0	76979893	0.340352024	chr6q
chr6	94269767	94403935	134169	0	0	76845300	0.359911753	chr6q
chr6	94403936	94534091	130156	1	0	76711131	0.340015059	chr6q
chr6	94534092	94674433	140342	0	0	76580975	0.348833564	chr6q
chr6	94674434	94802425	127992	0	0	76440633	0.338568036	chr6q
chr6	94802426	94936700	134275	0	0	76312641	0.347987339	chr6q
chr6	94936701	95068690	131990	0	0	76178366	0.345904993	chr6q
chr6	95068691	95197321	128631	0	0	76046376	0.345196726	chr6q
chr6	95197322	95333215	135894	0	0	75917745	0.344776075	chr6q
chr6	95333216	95463638	130423	0	0	75781851	0.338536915	chr6q
chr6	95463639	95616844	153206	0	0	75651428	0.347656097	chr6q
chr6	95616845	95910781	293937	0	0	75498222	0.357142361	chr6q
chr6	95910782	96046598	135817	1	1	75204285	0.352599454	chr6q
chr6	96046599	96183568	136970	0	0	75068468	0.358640578	chr6q
chr6	96183569	96323503	139935	0	0	74931498	0.348204524	chr6q
chr6	96323504	96460481	136978	0	0	74791563	0.35115858	chr6q
chr6	96460482	96589709	129228	1	1	74654585	0.349568205	chr6q
chr6	96589710	96727677	137968	0	0	74525357	0.362569581	chr6q
chr6	96727678	96859036	131359	0	0	74387389	0.359678438	chr6q
chr6	96859037	97001877	142841	1	1	74256030	0.370943917	chr6q
chr6	97001878	97137019	135142	1	0	74113189	0.36674017	chr6q
chr6	97137020	97271742	134723	1	0	73978047	0.381835321	chr6q
chr6	97271743	97401156	129414	2	3	73843324	0.386573323	chr6q
chr6	97401157	97537231	136075	0	0	73713910	0.389189785	chr6q
chr6	97537232	97668815	131584	2	0	73577835	0.364702395	chr6q
chr6	97668816	97803635	134820	0	1	73446251	0.372251891	chr6q
chr6	97803636	97940951	137316	0	0	73311431	0.3527921	chr6q
chr6	97940952	98074494	133543	0	0	73174115	0.353294444	chr6q
chr6	98074495	98204961	130467	0	0	73040572	0.348088022	chr6q
chr6	98204962	98343596	138635	0	0	72910105	0.354960868	chr6q
chr6	98343597	98476193	132597	1	0	72771470	0.343642767	chr6q
chr6	98476194	98616783	140590	0	0	72638873	0.355359556	chr6q
chr6	98616784	98749756	132973	0	0	72498283	0.359118016	chr6q
chr6	98749757	98891252	141496	0	0	72365310	0.363098603	chr6q
chr6	98891253	99022859	131607	0	0	72223814	0.370717363	chr6q
chr6	99022860	99157396	134537	0	0	72092207	0.372745044	chr6q
chr6	99157397	99286765	129369	1	3	71957670	0.388130078	chr6q
chr6	99286766	99424926	138161	1	5	71828301	0.37715419	chr6q
chr6	99424927	99555791	130865	0	0	71690140	0.396790586	chr6q
chr6	99555792	99694434	138643	0	0	71559275	0.400856877	chr6q
chr6	99694435	99832328	137894	2	1	71420632	0.416696883	chr6q
chr6	99832329	99975710	143382	3	3	71282738	0.382133043	chr6q
chr6	99975711	100114921	139211	2	9	71139356	0.400291644	chr6q
chr6	100114922	100259172	144251	0	0	71000145	0.376850074	chr6q
chr6	100259173	100403827	144655	1	0	70855894	0.382973281	chr6q
chr6	100403828	100551176	147349	0	1	70711239	0.372578029	chr6q
chr6	100551177	100685170	133994	0	2	70563890	0.376457155	chr6q
chr6	100685171	100819837	134667	0	0	70429896	0.364595632	chr6q
chr6	100819838	100949911	130074	1	11	70295229	0.401709796	chr6q
chr6	100949912	101085521	135610	1	0	70165155	0.345616105	chr6q
chr6	101085522	101216694	131173	0	0	70029545	0.336601282	chr6q
chr6	101216695	101349049	132355	0	1	69898372	0.350814098	chr6q
chr6	101349050	101493530	144481	0	0	69766017	0.371502135	chr6q
chr6	101493531	101644535	151005	0	0	69621536	0.372967783	chr6q
chr6	101644536	101778704	134169	0	0	69470531	0.35929313	chr6q
chr6	101778705	101907381	128677	1	3	69336362	0.366227065	chr6q
chr6	101907382	102038212	130831	0	0	69207685	0.338146158	chr6q
chr6	102038213	102167337	129125	0	0	69076854	0.341800581	chr6q
chr6	102167338	102303566	136229	0	0	68947729	0.345425717	chr6q
chr6	102303567	102433075	129509	0	0	68811500	0.330208711	chr6q
chr6	102433076	102570732	137657	0	0	68681991	0.338929368	chr6q
chr6	102570733	102710528	139796	0	0	68544334	0.346898338	chr6q
chr6	102710529	102847419	136891	0	0	68404538	0.342871336	chr6q
chr6	102847420	102977443	130024	0	0	68267647	0.333961423	chr6q
chr6	102977444	103111688	134245	0	0	68137623	0.337472532	chr6q
chr6	103111689	103256514	144826	0	0	68003378	0.34189303	chr6q
chr6	103256515	103391296	134782	0	0	67858552	0.352658367	chr6q
chr6	103391297	103527775	136479	0	0	67723770	0.339480799	chr6q
chr6	103527776	103657720	129945	0	0	67587291	0.34168302	chr6q
chr6	103657721	103794202	136482	0	0	67457346	0.342704532	chr6q
chr6	103794203	103928296	134094	0	0	67320864	0.342021269	chr6q
chr6	103928297	104073180	144884	0	0	67186770	0.35645758	chr6q
chr6	104073181	104215654	142474	0	0	67041886	0.345880652	chr6q
chr6	104215655	104349798	134144	0	0	66899412	0.352419788	chr6q
chr6	104349799	104482921	133123	0	0	66765268	0.355415668	chr6q
chr6	104482922	104622990	140069	0	0	66632145	0.362085829	chr6q
chr6	104622991	104756050	133060	0	0	66492076	0.366804449	chr6q
chr6	104756051	104891406	135356	0	0	66359016	0.375417418	chr6q
chr6	104891407	105032687	141281	0	0	66223660	0.37991662	chr6q
chr6	105032688	105168132	135445	0	0	66082379	0.381852412	chr6q
chr6	105168133	105318247	150115	1	1	65946934	0.376271525	chr6q
chr6	105318248	105460709	142462	1	2	65796819	0.386818941	chr6q
chr6	105460710	105599052	138343	2	1	65654357	0.384370731	chr6q
chr6	105599053	105745950	146898	2	1	65516014	0.407459598	chr6q
chr6	105745951	105886403	140453	0	1	65369116	0.407445907	chr6q
chr6	105886404	106018447	132044	0	0	65228663	0.396231559	chr6q
chr6	106018448	106152230	133783	0	0	65096619	0.394153218	chr6q
chr6	106152231	106289541	137311	0	0	64962836	0.397200516	chr6q
chr6	106289542	106427026	137485	0	0	64825525	0.409390115	chr6q
chr6	106427027	106559932	132906	1	4	64688040	0.408837825	chr6q
chr6	106559933	106694937	135005	1	0	64555134	0.404740565	chr6q
chr6	106694938	106831162	136225	0	2	64420129	0.384378785	chr6q
chr6	106831163	106968991	137829	1	2	64283904	0.40390629	chr6q
chr6	106968992	107108533	139542	2	0	64146075	0.401843173	chr6q
chr6	107108534	107247330	138797	1	0	64006533	0.427033726	chr6q
chr6	107247331	107400609	153279	2	3	63867736	0.450126893	chr6q
chr6	107400610	107557978	157369	1	1	63714457	0.438663269	chr6q
chr6	107557979	107700050	142072	0	0	63557088	0.390696267	chr6q
chr6	107700051	107838128	138078	1	3	63415016	0.395537305	chr6q
chr6	107838129	107967119	128991	0	1	63276938	0.417129877	chr6q
chr6	107967120	108099801	132682	1	0	63147947	0.441906212	chr6q
chr6	108099802	108246321	146520	1	1	63015265	0.413445263	chr6q
chr6	108246322	108394417	148096	1	1	62868745	0.426000702	chr6q
chr6	108394418	108530578	136161	1	10	62720649	0.447595126	chr6q
chr6	108530579	108676117	145539	2	2	62584488	0.416829853	chr6q
chr6	108676118	108820637	144520	0	0	62438949	0.380044285	chr6q
chr6	108820638	108957810	137173	1	1	62294429	0.421671903	chr6q
chr6	108957811	109093106	135296	1	1	62157256	0.445999882	chr6q
chr6	109093107	109232890	139784	1	1	62021960	0.416592743	chr6q
chr6	109232891	109372010	139120	1	1	61882176	0.401035078	chr6q
chr6	109372011	109513889	141879	1	1	61743056	0.373853777	chr6q
chr6	109513890	109654182	140293	1	1	61601177	0.419293906	chr6q
chr6	109654183	109791012	136830	5	3	61460884	0.442315282	chr6q
chr6	109791013	109940968	149956	1	1	61324054	0.391521513	chr6q
chr6	109940969	110095114	154146	1	2	61174098	0.385822532	chr6q
chr6	110095115	110237902	142788	0	0	61019952	0.420014287	chr6q
chr6	110237903	110371428	133526	1	1	60877164	0.431444063	chr6q
chr6	110371429	110510949	139521	2	2	60743638	0.381068083	chr6q
chr6	110510950	110652428	141479	1	0	60604117	0.387584023	chr6q
chr6	110652429	110785754	133326	2	3	60462638	0.420788143	chr6q
chr6	110785755	110927136	141382	0	1	60329312	0.425386541	chr6q
chr6	110927137	111068069	140933	1	1	60187930	0.394875579	chr6q
chr6	111068070	111217535	149466	1	2	60046997	0.419279301	chr6q
chr6	111217536	111378796	161261	3	2	59897531	0.431933325	chr6q
chr6	111378797	111521879	143083	1	1	59736270	0.408643934	chr6q
chr6	111521880	111668260	146381	2	1	59593187	0.401527521	chr6q
chr6	111668261	111800690	132430	0	0	59446806	0.361798686	chr6q
chr6	111800691	111938415	137725	2	1	59314376	0.425630786	chr6q
chr6	111938416	112073841	135426	1	0	59176651	0.435809963	chr6q
chr6	112073842	112203502	129661	0	1	59041225	0.417365283	chr6q
chr6	112203503	112342413	138911	0	0	58911564	0.412357553	chr6q
chr6	112342414	112473444	131031	4	1	58772653	0.386648961	chr6q
chr6	112473445	112604648	131204	0	1	58641622	0.401443554	chr6q
chr6	112604649	112737331	132683	1	2	58510418	0.391421659	chr6q
chr6	112737332	112880150	142819	0	0	58377735	0.366946975	chr6q
chr6	112880151	113017263	137113	0	0	58234916	0.36564002	chr6q
chr6	113017264	113157783	140520	0	0	58097803	0.358169656	chr6q
chr6	113157784	113299004	141221	0	0	57957283	0.361695499	chr6q
chr6	113299005	113430440	131436	0	0	57816062	0.347142335	chr6q
chr6	113430441	113568147	137707	0	0	57684626	0.36119442	chr6q
chr6	113568148	113699855	131708	0	0	57546919	0.372171774	chr6q
chr6	113699856	113831485	131630	0	0	57415211	0.37636557	chr6q
chr6	113831486	113972509	141024	0	0	57283581	0.385537214	chr6q
chr6	113972510	114113355	140846	0	0	57142557	0.396674382	chr6q
chr6	114113356	114245464	132109	2	2	57001711	0.390102113	chr6q
chr6	114245465	114384932	139468	2	1	56869602	0.393660194	chr6q
chr6	114384933	114515977	131045	0	0	56730134	0.382174062	chr6q
chr6	114515978	114645215	129238	0	0	56599089	0.364900416	chr6q
chr6	114645216	114780451	135236	0	1	56469851	0.371994144	chr6q
chr6	114780452	114916648	136197	0	0	56334615	0.369024281	chr6q
chr6	114916649	115056511	139863	0	0	56198418	0.362983777	chr6q
chr6	115056512	115193245	136734	0	0	56058555	0.347528779	chr6q
chr6	115193246	115342895	149650	0	0	55921821	0.355222185	chr6q
chr6	115342896	115493299	150404	0	0	55772171	0.355974575	chr6q
chr6	115493300	115645080	151781	0	0	55621767	0.364784557	chr6q
chr6	115645081	115778045	132965	0	0	55469986	0.346790509	chr6q
chr6	115778046	115919627	141582	0	0	55337021	0.365498439	chr6q
chr6	115919628	116052722	133095	0	0	55195439	0.363394568	chr6q
chr6	116052723	116191495	138773	0	0	55062344	0.373307488	chr6q
chr6	116191496	116332512	141017	1	0	54923571	0.373366332	chr6q
chr6	116332513	116466936	134424	3	1	54782554	0.375885259	chr6q
chr6	116466937	116598001	131065	2	1	54648130	0.364727425	chr6q
chr6	116598002	116737304	139303	1	2	54517065	0.385555229	chr6q
chr6	116737305	116873023	135719	4	1	54377762	0.379489976	chr6q
chr6	116873024	117012401	139378	4	2	54242043	0.381380132	chr6q
chr6	117012402	117157812	145411	2	1	54102665	0.363335649	chr6q
chr6	117157813	117288521	130709	1	1	53957254	0.35902654	chr6q
chr6	117288522	117438889	150368	0	0	53826545	0.374880294	chr6q
chr6	117438890	117585081	146192	0	1	53676177	0.382743242	chr6q
chr6	117585082	117716595	131514	2	2	53529985	0.380050793	chr6q
chr6	117716596	117850950	134355	1	1	53398471	0.389334226	chr6q
chr6	117850951	117992555	141605	1	2	53264116	0.388531478	chr6q
chr6	117992556	118144995	152440	1	1	53122511	0.38903831	chr6q
chr6	118144996	118282098	137103	1	2	52970071	0.381384798	chr6q
chr6	118282099	118420690	138592	0	0	52832968	0.380938294	chr6q
chr6	118420691	118552634	131944	0	0	52694376	0.380403808	chr6q
chr6	118552635	118684761	132127	0	0	52562432	0.393076358	chr6q
chr6	118684762	118827961	143200	2	0	52430305	0.385600559	chr6q
chr6	118827962	118963921	135960	1	0	52287105	0.378059723	chr6q
chr6	118963922	119099772	135851	0	1	52151145	0.411480225	chr6q
chr6	119099773	119242001	142229	3	1	52015294	0.398596629	chr6q
chr6	119242002	119378802	136801	1	1	51873065	0.381693116	chr6q
chr6	119378803	119513261	134459	2	1	51736264	0.408555768	chr6q
chr6	119513262	119644214	130953	0	0	51601805	0.369964797	chr6q
chr6	119644215	119787159	142945	0	1	51470852	0.390695722	chr6q
chr6	119787160	119917119	129960	0	0	51327907	0.367513081	chr6q
chr6	119917120	120048566	131447	0	0	51197947	0.367608238	chr6q
chr6	120048567	120181837	133271	0	0	51066500	0.363792573	chr6q
chr6	120181838	120311661	129824	0	0	50933229	0.359101553	chr6q
chr6	120311662	120444519	132858	0	0	50803405	0.339633293	chr6q
chr6	120444520	120579868	135349	0	0	50670547	0.349429992	chr6q
chr6	120579869	120719023	139155	0	0	50535198	0.340598613	chr6q
chr6	120719024	120864945	145922	0	0	50396043	0.349440112	chr6q
chr6	120864946	121001428	136483	0	0	50250121	0.351567594	chr6q
chr6	121001429	121155595	154167	0	0	50113638	0.359253277	chr6q
chr6	121155596	121292359	136764	0	0	49959471	0.35934164	chr6q
chr6	121292360	121432154	139795	1	0	49822707	0.354748024	chr6q
chr6	121432155	121574942	142788	0	0	49682912	0.360135305	chr6q
chr6	121574943	121722880	147938	0	1	49540124	0.368904541	chr6q
chr6	121722881	121865087	142207	1	0	49392186	0.390620715	chr6q
chr6	121865088	122009544	144457	0	0	49249979	0.382743654	chr6q
chr6	122009545	122146619	137075	0	0	49105522	0.367280686	chr6q
chr6	122146620	122281544	134925	0	0	48968447	0.365403002	chr6q
chr6	122281545	122415667	134123	0	0	48833522	0.363949509	chr6q
chr6	122415668	122546502	130835	0	0	48699399	0.352107616	chr6q
chr6	122546503	122680029	133527	0	0	48568564	0.357313502	chr6q
chr6	122680030	122814844	134815	3	2	48435037	0.368868449	chr6q
chr6	122814845	122957564	142720	0	1	48300222	0.37692685	chr6q
chr6	122957565	123093179	135615	0	0	48157502	0.373078199	chr6q
chr6	123093180	123236537	143358	2	1	48021887	0.391118738	chr6q
chr6	123236538	123374200	137663	1	1	47878529	0.368290681	chr6q
chr6	123374201	123510628	136428	0	0	47740866	0.359288416	chr6q
chr6	123510629	123644842	134214	1	0	47604438	0.346707497	chr6q
chr6	123644843	123777349	132507	0	0	47470224	0.347709932	chr6q
chr6	123777350	123918191	140842	0	0	47337717	0.357897502	chr6q
chr6	123918192	124047576	129385	0	0	47196875	0.361069676	chr6q
chr6	124047577	124177414	129838	1	1	47067490	0.366949583	chr6q
chr6	124177415	124306578	129164	0	0	46937652	0.362841039	chr6q
chr6	124306579	124436852	130274	0	0	46808488	0.355297296	chr6q
chr6	124436853	124572791	135939	0	0	46678214	0.351481179	chr6q
chr6	124572792	124710019	137228	0	0	46542275	0.359219693	chr6q
chr6	124710020	124842409	132390	0	0	46405047	0.354384772	chr6q
chr6	124842410	124972872	130463	0	0	46272657	0.369645033	chr6q
chr6	124972873	125111800	138928	0	0	46142194	0.367147011	chr6q
chr6	125111801	125257700	145900	1	0	46003266	0.380562029	chr6q
chr6	125257701	125391382	133682	1	1	45857366	0.372121901	chr6q
chr6	125391383	125522782	131400	1	2	45723684	0.385730594	chr6q
chr6	125522783	125659453	136671	1	1	45592284	0.398131279	chr6q
chr6	125659454	125798540	139087	0	1	45455613	0.396349048	chr6q
chr6	125798541	125927833	129293	0	0	45316526	0.387190335	chr6q
chr6	125927834	126067825	139992	0	0	45187233	0.386543517	chr6q
chr6	126067826	126202543	134718	2	3	45047241	0.394572366	chr6q
chr6	126202544	126335907	133364	2	2	44912523	0.387548364	chr6q
chr6	126335908	126466168	130261	0	0	44779159	0.37962245	chr6q
chr6	126466169	126606798	140630	0	0	44648898	0.375047998	chr6q
chr6	126606799	126746251	139453	1	1	44508268	0.361318867	chr6q
chr6	126746252	126879344	133093	0	0	44368815	0.354023127	chr6q
chr6	126879345	127026545	147201	0	1	44235722	0.354698677	chr6q
chr6	127026546	127162595	136050	0	0	44088521	0.365115766	chr6q
chr6	127162596	127299186	136591	0	0	43952471	0.36671523	chr6q
chr6	127299187	127436777	137591	0	0	43815880	0.363955491	chr6q
chr6	127436778	127571035	134258	1	2	43678289	0.367322618	chr6q
chr6	127571036	127711505	140470	2	2	43544031	0.37759664	chr6q
chr6	127711506	127848507	137002	2	3	43403561	0.383315572	chr6q
chr6	127848508	127986451	137944	1	0	43266559	0.357434901	chr6q
chr6	127986452	128125612	139161	1	0	43128615	0.358390641	chr6q
chr6	128125613	128259598	133986	0	0	42989454	0.353260788	chr6q
chr6	128259599	128388192	128594	1	0	42855468	0.358741465	chr6q
chr6	128388193	128516883	128691	0	0	42726874	0.341756611	chr6q
chr6	128516884	128650903	134020	0	0	42598183	0.35740188	chr6q
chr6	128650904	128781202	130299	0	0	42464163	0.358460157	chr6q
chr6	128781203	128910758	129556	0	2	42333864	0.36814968	chr6q
chr6	128910759	129044865	134107	0	0	42204308	0.361606777	chr6q
chr6	129044866	129185946	141081	0	0	42070201	0.366874349	chr6q
chr6	129185947	129330604	144658	1	1	41929120	0.362254421	chr6q
chr6	129330605	129461463	130859	0	0	41784462	0.353701312	chr6q
chr6	129461464	129602360	140897	0	0	41653603	0.355074984	chr6q
chr6	129602361	129732787	130427	0	0	41512706	0.36441841	chr6q
chr6	129732788	129862684	129897	0	0	41382279	0.368299499	chr6q
chr6	129862685	129998284	135600	1	0	41252382	0.381379056	chr6q
chr6	129998285	130133630	135346	0	0	41116782	0.388840453	chr6q
chr6	130133631	130268726	135096	1	0	40981436	0.365162551	chr6q
chr6	130268727	130399032	130306	1	1	40846340	0.392982672	chr6q
chr6	130399033	130539107	140075	1	0	40716034	0.391468856	chr6q
chr6	130539108	130681487	142380	0	0	40575959	0.384604579	chr6q
chr6	130681488	130818143	136656	1	1	40433579	0.387988819	chr6q
chr6	130818144	130954689	136546	0	0	40296923	0.380736162	chr6q
chr6	130954690	131091299	136610	0	0	40160377	0.384137325	chr6q
chr6	131091300	131224524	133225	2	0	40023767	0.388155376	chr6q
chr6	131224525	131357927	133403	0	0	39890542	0.384788948	chr6q
chr6	131357928	131499163	141236	1	2	39757139	0.392874338	chr6q
chr6	131499164	131642081	142918	0	0	39615903	0.387963727	chr6q
chr6	131642082	131786022	143941	0	0	39472985	0.406645778	chr6q
chr6	131786023	131930181	144159	2	0	39329044	0.383548721	chr6q
chr6	131930182	132077650	147469	3	1	39184885	0.37795062	chr6q
chr6	132077651	132211865	134215	1	1	39037416	0.386551429	chr6q
chr6	132211866	132349207	137342	1	2	38903201	0.386953736	chr6q
chr6	132349208	132480972	131765	0	0	38765859	0.369878192	chr6q
chr6	132480973	132612993	132021	0	0	38634094	0.373152756	chr6q
chr6	132612994	132749670	136677	1	1	38502073	0.372593779	chr6q
chr6	132749671	132879558	129888	3	1	38365396	0.375100086	chr6q
chr6	132879559	133015052	135494	6	0	38235508	0.37766248	chr6q
chr6	133015053	133154463	139411	7	2	38100014	0.397113571	chr6q
chr6	133154464	133288147	133684	0	0	37960603	0.383778163	chr6q
chr6	133288148	133425954	137807	1	0	37826919	0.367114878	chr6q
chr6	133425955	133566712	140758	1	2	37689112	0.378756447	chr6q
chr6	133566713	133696401	129689	0	0	37548354	0.368134537	chr6q
chr6	133696402	133829121	132720	0	0	37418665	0.367985232	chr6q
chr6	133829122	133967877	138756	0	0	37285945	0.379450258	chr6q
chr6	133967878	134105679	137802	0	1	37147189	0.379979971	chr6q
chr6	134105680	134239061	133382	2	5	37009387	0.386536414	chr6q
chr6	134239062	134375177	136116	2	1	36876005	0.397719592	chr6q
chr6	134375178	134515703	140526	1	2	36739889	0.423950016	chr6q
chr6	134515704	134661694	145991	0	1	36599363	0.41433376	chr6q
chr6	134661695	134797073	135379	0	0	36453372	0.407603838	chr6q
chr6	134797074	134935496	138423	0	0	36317993	0.392752649	chr6q
chr6	134935497	135073118	137622	0	0	36179570	0.397966895	chr6q
chr6	135073119	135215423	142305	0	0	36041948	0.422009065	chr6q
chr6	135215424	135349551	134128	3	0	35899643	0.388270905	chr6q
chr6	135349552	135488850	139299	0	1	35765515	0.389234668	chr6q
chr6	135488851	135622455	133605	2	1	35626216	0.406279705	chr6q
chr6	135622456	135756741	134286	0	0	35492611	0.363008802	chr6q
chr6	135756742	135893892	137151	1	1	35358325	0.372822655	chr6q
chr6	135893893	136027774	133882	0	0	35221174	0.373784377	chr6q
chr6	136027775	136166521	138747	0	0	35087292	0.373406272	chr6q
